Proof,Uncompressed.length,Uncompressed.coreSize,Uncompressed.height,Uncompressed.space,Uncompressed.time,Uncompressed.transLength,PCNewNew.length,PCNewNew.coreSize,PCNewNew.height,PCNewNew.space,PCNewNew.time,PCNewNew.transLength,FCNewNew.length,FCNewNew.coreSize,FCNewNew.height,FCNewNew.space,FCNewNew.time,FCNewNew.transLength,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl278,15566,1080,716,833,1873,15952,14782,1087,705,835,15990,15178,14776,1093,705,835,20230,15148,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl466,50902,1987,1768,1515,8925,53500,47582,2369,1739,1564,103064,50188,47825,2438,1739,1566,129943,50437,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl930,61301,2137,2717,1951,25721,61873,58093,2259,2578,2070,146452,58667,58054,2275,2573,2071,173999,58560,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl647,8985,1079,921,711,2608,9381,8806,1137,911,671,12543,9158,8793,1134,910,671,15156,9139,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl461,31306,1342,1616,1107,3389,32418,30029,1534,1606,1133,55985,31119,30034,1526,1606,1133,72602,31112,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1237,4747,627,442,414,992,5069,4714,683,443,405,4903,5010,4629,697,430,404,5606,4901,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl399,7222,770,689,560,1296,7942,6910,851,681,547,9698,7610,6878,860,669,543,11617,7518,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn1308,105561,2700,2782,1841,28964,110505,103087,3495,2766,1983,316688,108053,102789,3595,2759,1982,394114,107499,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl305,12932,1169,813,808,1606,14168,12600,1350,811,790,22774,13806,12616,1374,798,790,29069,13758,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn392,113977,1950,2137,1942,19689,115207,105330,2163,2044,2332,312234,106594,105217,2167,2038,2335,386731,106359,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl912,8263,1049,752,677,2942,8623,8105,1069,755,678,15463,8455,7979,1082,750,673,17375,8273,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1176,53233,1856,1147,1508,13381,54857,52107,2126,1149,1549,121573,53713,52075,2168,1148,1550,149636,53621,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl449,44241,1608,1800,1411,5591,45921,41474,1855,1768,1458,103400,43078,41354,1869,1764,1457,132311,42924,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1187,5845,732,785,476,940,6229,5801,786,789,468,5929,6171,5823,797,789,468,7337,6191,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl542,180123,2675,4097,2479,61196,180753,171919,2895,4068,3119,669921,172611,171905,2898,4066,3118,974149,172561,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn023,53114,2250,1624,1649,10204,55426,51247,2628,1619,1677,152442,53565,51133,2676,1619,1678,197089,53277,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1135,1947,355,316,202,349,2085,1957,363,320,205,1361,2087,1962,367,319,205,1586,2076,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn983,6729,948,863,580,2346,7083,6561,964,798,568,10281,6885,6461,967,778,563,11680,6741,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl940,355396,4011,6362,3902,201475,359998,340632,4999,6356,4800,1357345,345276,339075,5082,6310,4800,1658606,343223,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl288,18813,1289,1204,1110,2312,19535,18307,1368,1210,1110,26800,19009,18310,1378,1210,1109,43361,18984,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl244,19101,987,745,855,2461,19501,18535,1021,748,881,20928,18935,18512,1022,748,881,26896,18902,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl143,10076,1068,913,832,2028,10542,9949,1083,918,824,14786,10415,9952,1098,918,823,18590,10370,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl693,159272,3046,4294,2234,56614,163928,153190,4074,4286,2553,574449,157820,153083,4166,4276,2554,752605,157355,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl912,185463,2808,3222,2869,88280,186977,174157,3164,3215,3417,648459,175689,173610,3203,3213,3413,815252,174880,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl106,250317,2858,5483,2987,145963,251153,238274,3145,5440,3582,963114,239190,238218,3148,5437,3583,1234443,239054,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl628,275336,3418,4152,3182,160257,276196,261041,3726,4122,4163,1257486,261951,260706,3720,4113,4166,1804971,261544,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1152,6555,773,675,556,1115,6809,6460,798,679,561,5606,6700,6382,803,663,555,6688,6602,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl615,204383,2829,5851,2655,130982,205679,196663,3060,5853,3248,737987,197981,196423,3070,5831,3246,924333,197637,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl191,277983,3133,5379,3095,130633,282593,266931,3953,5381,3822,917079,271611,266811,4069,5377,3826,1153363,271179,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl338,4844,851,616,529,1003,5084,4724,896,621,520,3837,4958,4719,894,621,520,4528,4937,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl695,5813,786,614,521,1270,6103,5705,809,619,517,6432,5981,5717,818,619,518,7684,5975,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl510,32518,1531,1528,1188,6665,33612,31444,1696,1531,1196,76894,32528,31426,1710,1515,1195,104889,32490,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl027,44254,1835,2275,1366,8324,45820,42965,1995,2277,1429,119457,44541,42837,2028,2271,1429,152046,44291,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl710,3557,593,614,371,615,3833,3541,629,619,368,2934,3791,3540,632,617,368,3792,3784,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn1195,20476,1441,1492,1034,4347,21540,19900,1720,1453,1026,42727,20908,19879,1722,1453,1025,55638,20863,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1203,51681,1867,1968,1514,14300,53487,49855,2162,1946,1563,131644,51665,49500,2193,1940,1558,162441,51178,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1020,661084,5141,6909,4184,356289,673168,623504,8405,6880,6462,3216815,636262,620738,8396,6880,6475,4291379,632542,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn087,9261,1014,1027,765,2308,9615,9168,1029,1032,776,11889,9514,9157,1033,1027,775,14417,9487,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl718,9261,1003,956,718,2127,9773,9155,1048,961,713,14016,9661,9110,1053,943,714,17275,9570,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1078,22144,1258,1176,1098,6959,22416,21796,1271,1181,1131,36022,22068,21734,1275,1175,1131,42340,21982,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl057,637,127,93,86,152,783,642,131,94,87,168,784,645,133,94,86,154,787,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl021,20882,1408,906,1204,4143,21380,19774,1459,749,1172,38979,20274,19486,1449,749,1166,47667,19930,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl812,539787,4148,8294,3968,263271,545243,514823,5504,8254,5862,2675128,520439,514879,5563,8254,5871,3856599,520389,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl728,8909,1224,925,783,2605,9391,8758,1273,927,771,13927,9234,8774,1282,926,771,16412,9222,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl369,65413,2561,2176,2087,14114,67591,62880,2775,2180,2126,149894,65052,62676,2823,2176,2127,186733,64658,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd032,326416,3555,5922,2587,166430,333204,311980,5271,5894,3386,1589364,318752,311559,5379,5893,3387,2282423,318001,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl778,2986,528,383,304,727,3408,3044,616,387,298,2608,3406,3049,622,386,298,3135,3413,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl583,14530,1097,1472,831,3751,15258,14248,1199,1462,815,25995,14970,14217,1207,1445,815,31415,14897,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl075,9110,1145,833,847,2841,9432,8882,1161,812,835,12873,9200,8880,1175,812,834,15057,9142,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn083,5612,852,625,551,1305,5886,5548,856,630,546,5555,5810,5548,863,630,546,6304,5788,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn158,14671,1211,1174,928,3319,15199,14358,1267,1163,939,24853,14876,14306,1276,1160,936,30305,14810,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl577,930834,5590,9930,4999,603968,944220,880077,9245,9865,8178,5096077,893919,878477,9482,9849,8192,6989389,891497,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1097,12552,935,961,721,2622,13400,12337,1060,966,706,18073,13165,12315,1073,960,706,22368,13115,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl495,8334,898,861,665,1331,9020,7997,957,853,625,10471,8659,7979,958,850,625,13024,8639,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl805,14562,1212,1441,760,3124,15084,14200,1277,1446,766,21839,14700,14203,1291,1442,764,26816,14677,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl529,237694,2890,4381,2905,105486,238298,228369,3031,4382,3614,892397,228995,228404,3041,4381,3613,1231258,228998,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl998,165338,2560,2989,2511,77301,167500,157659,2989,2977,2928,550005,159829,157214,3068,2970,2926,695559,159048,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl612,324629,4102,4727,3609,257278,328411,310915,5004,4717,4442,1240155,314787,310693,5049,4715,4444,1517423,314465,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl959,65949,2431,1538,1949,14585,67641,63064,2676,1538,2050,175974,64744,63075,2723,1532,2050,236215,64643,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl734,12880,1089,999,878,3224,13316,12733,1129,1004,879,17801,13169,12663,1130,1004,879,21264,13059,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn777,46941,1685,1369,1503,10164,47475,39532,1710,1303,1573,99383,40036,39336,1717,1299,1572,124125,39744,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl489,5491,642,511,462,610,6267,5371,687,505,449,6097,6133,5383,707,505,449,7477,6113,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl818,30202,1960,1991,1336,11452,31392,29204,2110,1974,1335,79878,30356,29072,2130,1974,1326,98069,30156,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd054,27500,1346,1167,1207,5380,28374,26759,1433,1172,1234,38551,27599,26742,1455,1172,1231,47691,27554,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn1288,2284,378,429,262,462,2378,2277,383,433,265,1488,2367,2276,382,433,265,1803,2362,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl949,6057,848,743,601,1455,6301,5965,878,748,594,5952,6195,5940,889,748,591,6873,6174,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/dead_dnd022,103634,2612,2111,1977,13504,109026,95123,3604,2056,2088,280449,100489,95139,3668,2056,2092,367542,100329,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl175,4336,629,559,402,568,4512,4275,641,563,402,3009,4437,4277,642,563,402,3870,4431,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl805,586721,3610,11412,3499,313614,591417,559692,4858,11290,5050,2385683,564474,558920,4845,11285,5050,3170233,563504,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl027,5061,771,768,441,651,5513,5003,811,771,435,3997,5419,4994,804,773,432,5124,5408,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl711,10429,1036,675,778,3169,10837,10261,1066,680,754,15005,10655,10347,1094,680,770,17776,10715,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1137,1475,309,269,180,331,1567,1476,315,273,183,909,1564,1473,316,271,182,1048,1557,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl976,44021,1996,1472,1502,11037,45897,42856,2442,1472,1549,93287,44524,42724,2494,1471,1550,117189,44252,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1037,1676,320,284,192,319,1728,1662,327,287,195,741,1710,1662,327,287,195,943,1710,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl430,392581,5104,6229,3868,128853,407085,366029,8174,6057,4631,1701396,380715,365511,8469,6046,4630,2287471,379301,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1071,6045,814,736,473,1098,6405,5957,839,741,475,6020,6299,5716,829,732,455,6950,6038,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1216,9716,894,1227,650,1912,10356,9385,973,1207,635,13320,10029,9326,978,1198,634,15888,9922,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl847,505887,4046,6716,3717,229631,511303,479822,5343,6692,5535,1952026,485400,479465,5443,6692,5536,2577383,484765,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn546,15077,1306,866,888,4221,15711,14709,1379,870,893,29918,15301,14742,1398,870,893,39142,15300,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl099,4008,673,504,378,571,4230,3949,684,509,375,2895,4171,3938,693,509,374,3572,4128,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn973,286523,2832,4604,3189,195034,287657,271981,3227,4586,4012,1028206,273197,271492,3225,4585,4012,1232078,272572,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl137,9615,1195,928,737,1996,9917,9533,1207,933,740,8909,9823,9485,1210,933,736,10572,9743,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl480,45680,1742,1618,1588,6402,46412,43401,1811,1607,1649,73272,44133,43398,1820,1607,1649,96260,44106,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl638,28196,1724,1422,1295,12502,28828,27387,1780,1411,1319,63420,27993,27310,1796,1396,1317,72694,27866,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl298,7096,907,665,576,949,7624,6820,932,668,574,8661,7316,6785,934,668,574,10791,7255,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl016,56308,2348,2407,1763,12211,58000,54846,2579,2399,1833,158232,56546,54618,2623,2394,1829,202254,56118,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl311,1559,366,289,173,279,1799,1568,393,290,171,979,1782,1571,394,290,171,1136,1777,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl688,130211,2827,2972,2162,37863,133411,125870,3508,2967,2387,392754,129112,125695,3590,2966,2386,524846,128691,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl199,259296,2947,5123,2661,82820,264100,248808,3760,5013,3348,692131,253698,248613,3865,5010,3350,893926,253273,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl685,6010,704,629,519,1241,6270,5899,719,634,520,6122,6153,5900,724,634,520,7360,6138,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl635,230631,2744,4467,2678,108169,231187,221878,2867,4431,3442,683375,222480,221752,2863,4430,3444,829072,222292,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn062,1758,340,334,192,277,1878,1744,341,335,193,1129,1860,1752,345,337,195,1371,1860,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn476,55309,1601,2166,1664,9597,55839,52283,1666,2129,1790,113554,52801,52272,1665,2129,1790,143481,52762,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl611,13676,1183,961,891,3314,14256,13304,1263,966,882,23661,13808,13223,1272,963,879,29226,13673,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1118,22740,1143,660,965,5878,23040,21514,1166,657,1016,40413,21814,21469,1171,657,1012,48928,21757,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1051,170403,2514,3380,2214,40236,173979,163848,3419,3338,2672,503254,167540,163392,3462,3334,2677,645139,166834,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl083,13954,1323,1435,984,3212,14382,13609,1339,1440,980,19877,14031,13430,1358,1428,972,23355,13776,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl390,2561,461,381,282,398,2709,2538,462,386,286,1878,2686,2530,462,381,282,2413,2662,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl349,14784,1317,1551,989,2925,15478,14407,1346,1545,987,21614,15087,14407,1347,1545,987,26533,15083,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl287,2932,543,340,343,421,3066,2905,554,344,348,1895,3027,2823,552,337,342,2236,2929,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn505,1881,287,301,203,247,2021,1736,265,304,186,1216,1866,1736,265,304,186,1418,1866,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl118,112499,2489,2826,2435,28586,113461,107736,2753,2802,2696,284615,108726,107612,2741,2802,2696,384514,108500,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl169,185402,2871,4120,2779,46185,188974,178292,3486,4112,3221,592188,181862,178051,3591,4109,3222,736881,181431,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl414,47377,1447,1305,1384,9980,47973,44985,1507,1261,1526,120178,45605,44829,1519,1259,1525,158949,45393,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn868,6128,959,496,467,847,6152,5503,937,372,432,2995,5527,5509,940,372,432,3498,5521,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl272,3291,487,394,375,538,3465,3159,499,398,369,2196,3321,3165,500,398,369,2654,3327,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl396,27011,1412,1246,1206,3924,27851,26062,1477,1244,1247,41799,26880,26009,1482,1244,1248,52548,26779,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl244,2291,395,435,249,406,2401,2182,397,424,249,1359,2296,2184,397,424,250,1654,2286,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl592,16973,1213,1147,996,4673,17841,16124,1391,1136,982,32945,16962,16109,1413,1132,982,41110,16877,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl368,8155,1137,1175,667,2172,8423,7993,1152,1168,658,10152,8245,7857,1151,1121,648,11485,8061,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl154,6897,959,635,571,1410,7195,6787,996,636,567,8456,7073,6772,1000,633,567,10378,7030,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_brn376,343900,4585,4821,4117,97996,351342,321744,6104,4732,5001,1310420,329092,320938,6207,4732,5002,1706692,327846,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl712,206217,2340,3615,2451,74263,207039,198313,2559,3614,3209,570547,199197,198122,2569,3612,3207,747120,198904,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn857,7106,1105,617,658,1430,7336,6936,1125,622,640,7613,7158,6936,1125,622,640,9573,7158,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn670,8116,1062,1207,652,2155,8378,7991,1070,1212,648,10108,8251,7968,1074,1212,652,11717,8212,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl393,1766,361,225,204,305,1922,1755,365,230,210,1088,1905,1759,367,230,210,1340,1905,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl038,2237,397,353,269,293,2495,2204,407,358,268,1588,2458,2154,406,357,267,1946,2378,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl326,342033,3491,7210,3398,175913,344133,324568,4003,7198,4202,1128716,326718,324376,3988,7198,4205,1445580,326394,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn661,29088,1766,1636,1318,11448,29686,28184,1831,1634,1338,58153,28772,28108,1844,1634,1333,67897,28676,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl983,6130,817,503,510,971,6668,5926,909,508,490,6954,6438,5948,918,508,489,9105,6456,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn089,17228,1154,1685,957,5677,17608,16897,1172,1690,974,26218,17275,16763,1180,1680,972,29702,17113,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1068,61577,1923,2437,1647,13668,63525,59524,2077,2363,1759,118768,61376,59620,2102,2361,1758,157067,61414,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl537,204175,2918,3440,2825,119739,204567,194362,3079,3422,3508,720368,194828,194258,3074,3422,3508,929148,194690,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl736,17048,1248,1393,1011,6411,17606,16020,1300,1369,1018,33400,16564,15687,1309,1354,1012,38175,16161,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl1237,28463,1193,1490,1022,7780,28757,27740,1222,1494,1070,48365,28028,27731,1219,1494,1070,58111,28021,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1188,7701,834,861,573,1337,8205,7508,914,865,564,9452,8000,7436,934,862,562,11272,7886,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl599,8608,969,853,671,2574,9028,8485,1046,852,668,13534,8877,8469,1038,852,668,16586,8837,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn027,1929,420,298,217,367,2063,1906,432,274,216,1068,2026,1897,433,272,206,1282,2013,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl389,11519,1073,834,697,1416,12657,11378,1159,838,692,19754,12506,11333,1179,838,692,25039,12395,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1231,4007,637,350,407,1255,4165,3956,648,354,407,3903,4102,3923,649,350,402,4472,4065,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl488,4177,610,525,432,530,4739,4116,661,529,423,4295,4652,4119,667,528,423,5241,4633,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl648,196912,2861,4972,2620,112442,197538,189935,3067,4967,3226,757657,190571,189891,3070,4967,3227,944215,190483,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl654,188366,2965,4071,2585,112124,190162,180983,3251,4044,3096,753557,182831,180849,3278,4043,3099,920984,182537,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1149,15962,1136,1237,896,4103,16286,15281,1160,1230,912,20519,15611,15211,1161,1229,909,23838,15529,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl785,27875,1575,1600,1298,6975,28721,27059,1625,1596,1313,48346,27891,26556,1648,1572,1306,54888,27304,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl232,12805,1103,971,906,2014,13325,12619,1172,976,901,18917,13125,12562,1183,976,907,23700,13028,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl1043,3640,542,416,370,855,3984,3599,618,421,364,2457,3875,3507,614,421,359,2682,3759,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_brn305,10852,1101,1148,774,1428,11710,10476,1172,1143,766,15772,11286,10368,1177,1105,765,20288,11154,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/gensys_icl239,21329,1284,1232,1135,5375,21785,20277,1324,1229,1151,29845,20729,20146,1331,1229,1146,35340,20574,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl216,798,147,103,84,195,924,830,188,108,82,281,936,834,189,107,83,237,942,
/home/lv70340/bruno/Skeptik/Proofs/QF_UF/QG-classification/qg5/iso_icl947,6691,1066,1071,599,1971,7143,6537,1127,1059,592,8238,6933,6500,1127,1059,591,9509,6878,
